service_id,date,exception_type
MIC023L_MIC01_,20260831,1
MIC023L_MIC02_,20260831,1
MIC023L_MIC03_,20260831,1
MIC023L_MIC04_,20260831,1
MIC023L_MIC05_,20260831,1
TUR007L_TURE1_,20260831,1
TUR007L_TURE2_,20260831,1
TUR007L_TURE3_,20260831,1
TUR007L_TURE4_,20260831,1
TUR007L_TURE5_,20260831,1
TUR007L_TURE6_,20260831,1
021008L_02101_,20260901,1
021008L_02102_,20260901,1
021008L_02103_,20260901,1
021008L_02104_,20260901,1
021008L_02105_,20260901,1
021008L_02106_,20260901,1
021008L_02107_,20260901,1
021008L_02108_,20260901,1
021008L_02109_,20260901,1
021008L_02110_,20260901,1
021008L_02111_,20260901,1
021008L_02112_,20260901,1
021008L_02113_,20260901,1
021008L_02114_,20260901,1
021008L_02115_,20260901,1
022507L_02201_,20260901,1
022507L_02202_,20260901,1
022507L_02203_,20260901,1
022507L_02204_,20260901,1
022507L_02205_,20260901,1
022507L_02206_,20260901,1
022507L_02207_,20260901,1
022507L_02208_,20260901,1
022507L_02209_,20260901,1
022507L_02210_,20260901,1
022507L_02211_,20260901,1
022507L_02212_,20260901,1
022507L_022E1_,20260901,1
023014L_02301_,20260901,1
023014L_02302_,20260901,1
023014L_02303_,20260901,1
023014L_02304_,20260901,1
023014L_02305_,20260901,1
023014L_02306_,20260901,1
023014L_02307_,20260901,1
023014L_02308_,20260901,1
023014L_02309_,20260901,1
023014L_02310_,20260901,1
023014L_02311_,20260901,1
023014L_02312_,20260901,1
023014L_02313_,20260901,1
023014L_02314_,20260901,1
023014L_023E1_,20260901,1
023014L_023E2_,20260901,1
025004L_02501_,20260901,1
025004L_02502_,20260901,1
025004L_02503_,20260901,1
025004L_02504_,20260901,1
025004L_02505_,20260901,1
028002L_02801_,20260901,1
028002L_02802_,20260901,1
028002L_02803_,20260901,1
029005L_02901_,20260901,1
029005L_02902_,20260901,1
029005L_02903_,20260901,1
029005L_02904_,20260901,1
029005L_02905_,20260901,1
029005L_02906_,20260901,1
029005L_02907_,20260901,1
029005L_02908_,20260901,1
030006L_03001_,20260901,1
030006L_03002_,20260901,1
030006L_03003_,20260901,1
030006L_03004_,20260901,1
030006L_03005_,20260901,1
030006L_03006_,20260901,1
031009L_03101_,20260901,1
031009L_03102_,20260901,1
031009L_03103_,20260901,1
031009L_03104_,20260901,1
031009L_03105_,20260901,1
031009L_03106_,20260901,1
031009L_03107_,20260901,1
032009L_03201_,20260901,1
032009L_03202_,20260901,1
032009L_03203_,20260901,1
032009L_03204_,20260901,1
032009L_03205_,20260901,1
032009L_03206_,20260901,1
032009L_03207_,20260901,1
032009L_03208_,20260901,1
032009L_03209_,20260901,1
032009L_03210_,20260901,1
032009L_03211_,20260901,1
032009L_03212_,20260901,1
032009L_03213_,20260901,1
032009L_032E1_,20260901,1
033009L_03301_,20260901,1
033009L_03302_,20260901,1
033009L_03303_,20260901,1
033009L_03304_,20260901,1
033009L_03305_,20260901,1
033009L_03306_,20260901,1
033009L_03307_,20260901,1
033009L_03308_,20260901,1
033009L_03309_,20260901,1
033009L_03310_,20260901,1
033009L_03311_,20260901,1
033009L_03312_,20260901,1
033009L_03313_,20260901,1
033009L_03314_,20260901,1
033009L_03315_,20260901,1
033009L_033E1_,20260901,1
033009L_033E2_,20260901,1
034008L_03401_,20260901,1
034008L_03402_,20260901,1
034008L_03403_,20260901,1
034008L_03404_,20260901,1
034008L_03405_,20260901,1
034008L_03406_,20260901,1
034008L_03407_,20260901,1
034008L_03408_,20260901,1
034008L_03409_,20260901,1
034008L_03410_,20260901,1
034008L_03411_,20260901,1
034008L_03412_,20260901,1
034008L_03413_,20260901,1
034008L_03414_,20260901,1
034008L_034E1_,20260901,1
035510L_03501_,20260901,1
035510L_03502_,20260901,1
035510L_03503_,20260901,1
035510L_03504_,20260901,1
035510L_03505_,20260901,1
035510L_03506_,20260901,1
035510L_03507_,20260901,1
035510L_03508_,20260901,1
035510L_03509_,20260901,1
035510L_03510_,20260901,1
035510L_03511_,20260901,1
035510L_03512_,20260901,1
035510L_03513_,20260901,1
035510L_03514_,20260901,1
035510L_03515_,20260901,1
035510L_03516_,20260901,1
035510L_03517_,20260901,1
035510L_035E1_,20260901,1
035510L_035E2_,20260901,1
036008L_03601_,20260901,1
036008L_03602_,20260901,1
036008L_03603_,20260901,1
036008L_03604_,20260901,1
036008L_03605_,20260901,1
036008L_03606_,20260901,1
036008L_03607_,20260901,1
036008L_03608_,20260901,1
036008L_03609_,20260901,1
036008L_03610_,20260901,1
036008L_03611_,20260901,1
038010L_03801_,20260901,1
038010L_03802_,20260901,1
038010L_03803_,20260901,1
038010L_03804_,20260901,1
038010L_03805_,20260901,1
038010L_03806_,20260901,1
038010L_03807_,20260901,1
038010L_03808_,20260901,1
038010L_03809_,20260901,1
038010L_03810_,20260901,1
038010L_03811_,20260901,1
038010L_03812_,20260901,1
038010L_03813_,20260901,1
038010L_03814_,20260901,1
038010L_03815_,20260901,1
038010L_03816_,20260901,1
038010L_03817_,20260901,1
038010L_03818_,20260901,1
038010L_03819_,20260901,1
039011L_03901_,20260901,1
039011L_03902_,20260901,1
039011L_03903_,20260901,1
039011L_03904_,20260901,1
039011L_03905_,20260901,1
039011L_03906_,20260901,1
039011L_03907_,20260901,1
039011L_03908_,20260901,1
039011L_03909_,20260901,1
039011L_03910_,20260901,1
039011L_03911_,20260901,1
039011L_03912_,20260901,1
039011L_03913_,20260901,1
039011L_03914_,20260901,1
039011L_03915_,20260901,1
040570L_04001_,20260901,1
040570L_04002_,20260901,1
040570L_04003_,20260901,1
040570L_04004_,20260901,1
040570L_04005_,20260901,1
040570L_04006_,20260901,1
040570L_04007_,20260901,1
041508L_04101_,20260901,1
041508L_04102_,20260901,1
041508L_04103_,20260901,1
041508L_04104_,20260901,1
041508L_04105_,20260901,1
042007L_04201_,20260901,1
042007L_04202_,20260901,1
042007L_04203_,20260901,1
042007L_04204_,20260901,1
042007L_04205_,20260901,1
042007L_04206_,20260901,1
042007L_04207_,20260901,1
042007L_04208_,20260901,1
042007L_04209_,20260901,1
042007L_04210_,20260901,1
042007L_04211_,20260901,1
042007L_04212_,20260901,1
042007L_04213_,20260901,1
042007L_04214_,20260901,1
042007L_04215_,20260901,1
042007L_04216_,20260901,1
043007L_04301_,20260901,1
044007L_04401_,20260901,1
044007L_04402_,20260901,1
044007L_04403_,20260901,1
044007L_04404_,20260901,1
044007L_04405_,20260901,1
044007L_04406_,20260901,1
044007L_04407_,20260901,1
050003L_05001_,20260901,1
050003L_05002_,20260901,1
050003L_05003_,20260901,1
050003L_050E1_,20260901,1
050003L_050E2_,20260901,1
051007L_05101_,20260901,1
051007L_05102_,20260901,1
051007L_05103_,20260901,1
051007L_05104_,20260901,1
051007L_05105_,20260901,1
051007L_05106_,20260901,1
052009L_05201_,20260901,1
052009L_05202_,20260901,1
052009L_05203_,20260901,1
052009L_05204_,20260901,1
052009L_05205_,20260901,1
052009L_05206_,20260901,1
053005L_05301_,20260901,1
053005L_05302_,20260901,1
053005L_05303_,20260901,1
053005L_05304_,20260901,1
053005L_05305_,20260901,1
053005L_05306_,20260901,1
053005L_05307_,20260901,1
054002L_05401_,20260901,1
054002L_05402_,20260901,1
055003L_05501_,20260901,1
055003L_05502_,20260901,1
056003L_05601_,20260901,1
057003L_05701_,20260901,1
057003L_05702_,20260901,1
058003L_05801_,20260901,1
059005L_05901_,20260901,1
059005L_059E1_,20260901,1
059005L_059E2_,20260901,1
060005L_06001_,20260901,1
060005L_06002_,20260901,1
060005L_06003_,20260901,1
060005L_06004_,20260901,1
060005L_06005_,20260901,1
060005L_06006_,20260901,1
0C1003L_0C1E1_,20260901,1
0C4008L_0C401_,20260901,1
0C4008L_0C402_,20260901,1
CI1008L_CI101_,20260901,1
CI1008L_CI102_,20260901,1
CI1008L_CI103_,20260901,1
CI1008L_CI104_,20260901,1
CI1008L_CI105_,20260901,1
CI1008L_CI106_,20260901,1
CI1008L_CI107_,20260901,1
CI1008L_CI108_,20260901,1
CI1008L_CI109_,20260901,1
CI1008L_CI110_,20260901,1
CI2009L_CI201_,20260901,1
CI2009L_CI202_,20260901,1
CI2009L_CI203_,20260901,1
CI2009L_CI204_,20260901,1
CI2009L_CI205_,20260901,1
CI2009L_CI206_,20260901,1
CI2009L_CI207_,20260901,1
CI2009L_CI208_,20260901,1
CI2009L_CI209_,20260901,1
CI2009L_CI210_,20260901,1
CI3002L_CI301_,20260901,1
CI3002L_CI302_,20260901,1
CI3002L_CI303_,20260901,1
CI3002L_CI304_,20260901,1
CI3002L_CI305_,20260901,1
CI3002L_CI306_,20260901,1
CI3002L_CI307_,20260901,1
CI3002L_CI308_,20260901,1
CI3002L_CI309_,20260901,1
CI3002L_CI310_,20260901,1
CI3002L_CI311_,20260901,1
CI3002L_CI312_,20260901,1
CI4002L_CI401_,20260901,1
CI4002L_CI402_,20260901,1
CI4002L_CI403_,20260901,1
CI4002L_CI404_,20260901,1
CI4002L_CI405_,20260901,1
CI4002L_CI406_,20260901,1
CI4002L_CI407_,20260901,1
CI4002L_CI408_,20260901,1
CI4002L_CI409_,20260901,1
CI4002L_CI410_,20260901,1
CI4002L_CI411_,20260901,1
CI4002L_CI412_,20260901,1
MIC023L_MIC01_,20260901,1
MIC023L_MIC02_,20260901,1
MIC023L_MIC03_,20260901,1
MIC023L_MIC04_,20260901,1
MIC023L_MIC05_,20260901,1
TUM003L_TUM01_,20260901,1
TUR003L_TURE1_,20260901,1
TUR003L_TURE2_,20260901,1
TUR003L_TURE3_,20260901,1
TUR003L_TURE4_,20260901,1
021008L_02101_,20260902,1
021008L_02102_,20260902,1
021008L_02103_,20260902,1
021008L_02104_,20260902,1
021008L_02105_,20260902,1
021008L_02106_,20260902,1
021008L_02107_,20260902,1
021008L_02108_,20260902,1
021008L_02109_,20260902,1
021008L_02110_,20260902,1
021008L_02111_,20260902,1
021008L_02112_,20260902,1
021008L_02113_,20260902,1
021008L_02114_,20260902,1
021008L_02115_,20260902,1
022507L_02201_,20260902,1
022507L_02202_,20260902,1
022507L_02203_,20260902,1
022507L_02204_,20260902,1
022507L_02205_,20260902,1
022507L_02206_,20260902,1
022507L_02207_,20260902,1
022507L_02208_,20260902,1
022507L_02209_,20260902,1
022507L_02210_,20260902,1
022507L_02211_,20260902,1
022507L_02212_,20260902,1
022507L_022E1_,20260902,1
023014L_02301_,20260902,1
023014L_02302_,20260902,1
023014L_02303_,20260902,1
023014L_02304_,20260902,1
023014L_02305_,20260902,1
023014L_02306_,20260902,1
023014L_02307_,20260902,1
023014L_02308_,20260902,1
023014L_02309_,20260902,1
023014L_02310_,20260902,1
023014L_02311_,20260902,1
023014L_02312_,20260902,1
023014L_02313_,20260902,1
023014L_02314_,20260902,1
023014L_023E1_,20260902,1
023014L_023E2_,20260902,1
025004L_02501_,20260902,1
025004L_02502_,20260902,1
025004L_02503_,20260902,1
025004L_02504_,20260902,1
025004L_02505_,20260902,1
028002L_02801_,20260902,1
028002L_02802_,20260902,1
028002L_02803_,20260902,1
029005L_02901_,20260902,1
029005L_02902_,20260902,1
029005L_02903_,20260902,1
029005L_02904_,20260902,1
029005L_02905_,20260902,1
029005L_02906_,20260902,1
029005L_02907_,20260902,1
029005L_02908_,20260902,1
030006L_03001_,20260902,1
030006L_03002_,20260902,1
030006L_03003_,20260902,1
030006L_03004_,20260902,1
030006L_03005_,20260902,1
030006L_03006_,20260902,1
031009L_03101_,20260902,1
031009L_03102_,20260902,1
031009L_03103_,20260902,1
031009L_03104_,20260902,1
031009L_03105_,20260902,1
031009L_03106_,20260902,1
031009L_03107_,20260902,1
032009L_03201_,20260902,1
032009L_03202_,20260902,1
032009L_03203_,20260902,1
032009L_03204_,20260902,1
032009L_03205_,20260902,1
032009L_03206_,20260902,1
032009L_03207_,20260902,1
032009L_03208_,20260902,1
032009L_03209_,20260902,1
032009L_03210_,20260902,1
032009L_03211_,20260902,1
032009L_03212_,20260902,1
032009L_03213_,20260902,1
032009L_032E1_,20260902,1
033009L_03301_,20260902,1
033009L_03302_,20260902,1
033009L_03303_,20260902,1
033009L_03304_,20260902,1
033009L_03305_,20260902,1
033009L_03306_,20260902,1
033009L_03307_,20260902,1
033009L_03308_,20260902,1
033009L_03309_,20260902,1
033009L_03310_,20260902,1
033009L_03311_,20260902,1
033009L_03312_,20260902,1
033009L_03313_,20260902,1
033009L_03314_,20260902,1
033009L_03315_,20260902,1
033009L_033E1_,20260902,1
033009L_033E2_,20260902,1
034008L_03401_,20260902,1
034008L_03402_,20260902,1
034008L_03403_,20260902,1
034008L_03404_,20260902,1
034008L_03405_,20260902,1
034008L_03406_,20260902,1
034008L_03407_,20260902,1
034008L_03408_,20260902,1
034008L_03409_,20260902,1
034008L_03410_,20260902,1
034008L_03411_,20260902,1
034008L_03412_,20260902,1
034008L_03413_,20260902,1
034008L_03414_,20260902,1
034008L_034E1_,20260902,1
035510L_03501_,20260902,1
035510L_03502_,20260902,1
035510L_03503_,20260902,1
035510L_03504_,20260902,1
035510L_03505_,20260902,1
035510L_03506_,20260902,1
035510L_03507_,20260902,1
035510L_03508_,20260902,1
035510L_03509_,20260902,1
035510L_03510_,20260902,1
035510L_03511_,20260902,1
035510L_03512_,20260902,1
035510L_03513_,20260902,1
035510L_03514_,20260902,1
035510L_03515_,20260902,1
035510L_03516_,20260902,1
035510L_03517_,20260902,1
035510L_035E1_,20260902,1
035510L_035E2_,20260902,1
036008L_03601_,20260902,1
036008L_03602_,20260902,1
036008L_03603_,20260902,1
036008L_03604_,20260902,1
036008L_03605_,20260902,1
036008L_03606_,20260902,1
036008L_03607_,20260902,1
036008L_03608_,20260902,1
036008L_03609_,20260902,1
036008L_03610_,20260902,1
036008L_03611_,20260902,1
038010L_03801_,20260902,1
038010L_03802_,20260902,1
038010L_03803_,20260902,1
038010L_03804_,20260902,1
038010L_03805_,20260902,1
038010L_03806_,20260902,1
038010L_03807_,20260902,1
038010L_03808_,20260902,1
038010L_03809_,20260902,1
038010L_03810_,20260902,1
038010L_03811_,20260902,1
038010L_03812_,20260902,1
038010L_03813_,20260902,1
038010L_03814_,20260902,1
038010L_03815_,20260902,1
038010L_03816_,20260902,1
038010L_03817_,20260902,1
038010L_03818_,20260902,1
038010L_03819_,20260902,1
039011L_03901_,20260902,1
039011L_03902_,20260902,1
039011L_03903_,20260902,1
039011L_03904_,20260902,1
039011L_03905_,20260902,1
039011L_03906_,20260902,1
039011L_03907_,20260902,1
039011L_03908_,20260902,1
039011L_03909_,20260902,1
039011L_03910_,20260902,1
039011L_03911_,20260902,1
039011L_03912_,20260902,1
039011L_03913_,20260902,1
039011L_03914_,20260902,1
039011L_03915_,20260902,1
040570L_04001_,20260902,1
040570L_04002_,20260902,1
040570L_04003_,20260902,1
040570L_04004_,20260902,1
040570L_04005_,20260902,1
040570L_04006_,20260902,1
040570L_04007_,20260902,1
041508L_04101_,20260902,1
041508L_04102_,20260902,1
041508L_04103_,20260902,1
041508L_04104_,20260902,1
041508L_04105_,20260902,1
042007L_04201_,20260902,1
042007L_04202_,20260902,1
042007L_04203_,20260902,1
042007L_04204_,20260902,1
042007L_04205_,20260902,1
042007L_04206_,20260902,1
042007L_04207_,20260902,1
042007L_04208_,20260902,1
042007L_04209_,20260902,1
042007L_04210_,20260902,1
042007L_04211_,20260902,1
042007L_04212_,20260902,1
042007L_04213_,20260902,1
042007L_04214_,20260902,1
042007L_04215_,20260902,1
042007L_04216_,20260902,1
043007L_04301_,20260902,1
044007L_04401_,20260902,1
044007L_04402_,20260902,1
044007L_04403_,20260902,1
044007L_04404_,20260902,1
044007L_04405_,20260902,1
044007L_04406_,20260902,1
044007L_04407_,20260902,1
050003L_05001_,20260902,1
050003L_05002_,20260902,1
050003L_05003_,20260902,1
050003L_050E1_,20260902,1
050003L_050E2_,20260902,1
051008L_05101_,20260902,1
051008L_05102_,20260902,1
051008L_05103_,20260902,1
051008L_05104_,20260902,1
051008L_05105_,20260902,1
051008L_05106_,20260902,1
052009L_05201_,20260902,1
052009L_05202_,20260902,1
052009L_05203_,20260902,1
052009L_05204_,20260902,1
052009L_05205_,20260902,1
052009L_05206_,20260902,1
053005L_05301_,20260902,1
053005L_05302_,20260902,1
053005L_05303_,20260902,1
053005L_05304_,20260902,1
053005L_05305_,20260902,1
053005L_05306_,20260902,1
053005L_05307_,20260902,1
054002L_05401_,20260902,1
054002L_05402_,20260902,1
055003L_05501_,20260902,1
055003L_05502_,20260902,1
056003L_05601_,20260902,1
057003L_05701_,20260902,1
057003L_05702_,20260902,1
058003L_05801_,20260902,1
059005L_05901_,20260902,1
059005L_059E1_,20260902,1
059005L_059E2_,20260902,1
060005L_06001_,20260902,1
060005L_06002_,20260902,1
060005L_06003_,20260902,1
060005L_06004_,20260902,1
060005L_06005_,20260902,1
060005L_06006_,20260902,1
0C1003L_0C1E1_,20260902,1
0C4008L_0C401_,20260902,1
0C4008L_0C402_,20260902,1
CI1008L_CI101_,20260902,1
CI1008L_CI102_,20260902,1
CI1008L_CI103_,20260902,1
CI1008L_CI104_,20260902,1
CI1008L_CI105_,20260902,1
CI1008L_CI106_,20260902,1
CI1008L_CI107_,20260902,1
CI1008L_CI108_,20260902,1
CI1008L_CI109_,20260902,1
CI1008L_CI110_,20260902,1
CI2009L_CI201_,20260902,1
CI2009L_CI202_,20260902,1
CI2009L_CI203_,20260902,1
CI2009L_CI204_,20260902,1
CI2009L_CI205_,20260902,1
CI2009L_CI206_,20260902,1
CI2009L_CI207_,20260902,1
CI2009L_CI208_,20260902,1
CI2009L_CI209_,20260902,1
CI2009L_CI210_,20260902,1
CI3002L_CI301_,20260902,1
CI3002L_CI302_,20260902,1
CI3002L_CI303_,20260902,1
CI3002L_CI304_,20260902,1
CI3002L_CI305_,20260902,1
CI3002L_CI306_,20260902,1
CI3002L_CI307_,20260902,1
CI3002L_CI308_,20260902,1
CI3002L_CI309_,20260902,1
CI3002L_CI310_,20260902,1
CI3002L_CI311_,20260902,1
CI3002L_CI312_,20260902,1
CI4002L_CI401_,20260902,1
CI4002L_CI402_,20260902,1
CI4002L_CI403_,20260902,1
CI4002L_CI404_,20260902,1
CI4002L_CI405_,20260902,1
CI4002L_CI406_,20260902,1
CI4002L_CI407_,20260902,1
CI4002L_CI408_,20260902,1
CI4002L_CI409_,20260902,1
CI4002L_CI410_,20260902,1
CI4002L_CI411_,20260902,1
CI4002L_CI412_,20260902,1
MIC023L_MIC01_,20260902,1
MIC023L_MIC02_,20260902,1
MIC023L_MIC03_,20260902,1
MIC023L_MIC04_,20260902,1
MIC023L_MIC05_,20260902,1
021008L_02101_,20260903,1
021008L_02102_,20260903,1
021008L_02103_,20260903,1
021008L_02104_,20260903,1
021008L_02105_,20260903,1
021008L_02106_,20260903,1
021008L_02107_,20260903,1
021008L_02108_,20260903,1
021008L_02109_,20260903,1
021008L_02110_,20260903,1
021008L_02111_,20260903,1
021008L_02112_,20260903,1
021008L_02113_,20260903,1
021008L_02114_,20260903,1
021008L_02115_,20260903,1
022507L_02201_,20260903,1
022507L_02202_,20260903,1
022507L_02203_,20260903,1
022507L_02204_,20260903,1
022507L_02205_,20260903,1
022507L_02206_,20260903,1
022507L_02207_,20260903,1
022507L_02208_,20260903,1
022507L_02209_,20260903,1
022507L_02210_,20260903,1
022507L_02211_,20260903,1
022507L_02212_,20260903,1
022507L_022E1_,20260903,1
023014L_02301_,20260903,1
023014L_02302_,20260903,1
023014L_02303_,20260903,1
023014L_02304_,20260903,1
023014L_02305_,20260903,1
023014L_02306_,20260903,1
023014L_02307_,20260903,1
023014L_02308_,20260903,1
023014L_02309_,20260903,1
023014L_02310_,20260903,1
023014L_02311_,20260903,1
023014L_02312_,20260903,1
023014L_02313_,20260903,1
023014L_02314_,20260903,1
023014L_023E1_,20260903,1
023014L_023E2_,20260903,1
025004L_02501_,20260903,1
025004L_02502_,20260903,1
025004L_02503_,20260903,1
025004L_02504_,20260903,1
025004L_02505_,20260903,1
028002L_02801_,20260903,1
028002L_02802_,20260903,1
028002L_02803_,20260903,1
029005L_02901_,20260903,1
029005L_02902_,20260903,1
029005L_02903_,20260903,1
029005L_02904_,20260903,1
029005L_02905_,20260903,1
029005L_02906_,20260903,1
029005L_02907_,20260903,1
029005L_02908_,20260903,1
030006L_03001_,20260903,1
030006L_03002_,20260903,1
030006L_03003_,20260903,1
030006L_03004_,20260903,1
030006L_03005_,20260903,1
030006L_03006_,20260903,1
031009L_03101_,20260903,1
031009L_03102_,20260903,1
031009L_03103_,20260903,1
031009L_03104_,20260903,1
031009L_03105_,20260903,1
031009L_03106_,20260903,1
031009L_03107_,20260903,1
032009L_03201_,20260903,1
032009L_03202_,20260903,1
032009L_03203_,20260903,1
032009L_03204_,20260903,1
032009L_03205_,20260903,1
032009L_03206_,20260903,1
032009L_03207_,20260903,1
032009L_03208_,20260903,1
032009L_03209_,20260903,1
032009L_03210_,20260903,1
032009L_03211_,20260903,1
032009L_03212_,20260903,1
032009L_03213_,20260903,1
032009L_032E1_,20260903,1
033009L_03301_,20260903,1
033009L_03302_,20260903,1
033009L_03303_,20260903,1
033009L_03304_,20260903,1
033009L_03305_,20260903,1
033009L_03306_,20260903,1
033009L_03307_,20260903,1
033009L_03308_,20260903,1
033009L_03309_,20260903,1
033009L_03310_,20260903,1
033009L_03311_,20260903,1
033009L_03312_,20260903,1
033009L_03313_,20260903,1
033009L_03314_,20260903,1
033009L_03315_,20260903,1
033009L_033E1_,20260903,1
033009L_033E2_,20260903,1
034008L_03401_,20260903,1
034008L_03402_,20260903,1
034008L_03403_,20260903,1
034008L_03404_,20260903,1
034008L_03405_,20260903,1
034008L_03406_,20260903,1
034008L_03407_,20260903,1
034008L_03408_,20260903,1
034008L_03409_,20260903,1
034008L_03410_,20260903,1
034008L_03411_,20260903,1
034008L_03412_,20260903,1
034008L_03413_,20260903,1
034008L_03414_,20260903,1
034008L_034E1_,20260903,1
035510L_03501_,20260903,1
035510L_03502_,20260903,1
035510L_03503_,20260903,1
035510L_03504_,20260903,1
035510L_03505_,20260903,1
035510L_03506_,20260903,1
035510L_03507_,20260903,1
035510L_03508_,20260903,1
035510L_03509_,20260903,1
035510L_03510_,20260903,1
035510L_03511_,20260903,1
035510L_03512_,20260903,1
035510L_03513_,20260903,1
035510L_03514_,20260903,1
035510L_03515_,20260903,1
035510L_03516_,20260903,1
035510L_03517_,20260903,1
035510L_035E1_,20260903,1
035510L_035E2_,20260903,1
036008L_03601_,20260903,1
036008L_03602_,20260903,1
036008L_03603_,20260903,1
036008L_03604_,20260903,1
036008L_03605_,20260903,1
036008L_03606_,20260903,1
036008L_03607_,20260903,1
036008L_03608_,20260903,1
036008L_03609_,20260903,1
036008L_03610_,20260903,1
036008L_03611_,20260903,1
038010L_03801_,20260903,1
038010L_03802_,20260903,1
038010L_03803_,20260903,1
038010L_03804_,20260903,1
038010L_03805_,20260903,1
038010L_03806_,20260903,1
